ObjectType	Schema	Name	Col/ParamName	Order	DataType	MaxLength	NumericPrecision	NumericScale	DateTimePrecision	IsNullable	DefaultValue	ParameterMode	RoutineDefinition
Table	ods	TaxRate	Status	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TaxRate	ReportTaxType	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TaxRate	CanApplyToAssets	6	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TaxRate	CanApplyToEquity	7	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TaxRate	CanApplyToExpenses	8	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TaxRate	CanApplyToLiabilities	9	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TaxRate	CanApplyToRevenue	10	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TaxRate	DisplayTaxRate	11	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	TaxRate	EffectiveRate	12	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	TaxRates	TaxRates	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TrackingCategories	TrackingCategories	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TrackingCategory	TrackingCategoryID	1	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	TrackingCategory	TrackingOptionID	2	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	TrackingCategory	Name	3	nvarchar	100	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TrackingCategory	Option	4	nvarchar	100	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TrackingCategory	Status	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TrackingCategory	Options	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TrackingOption	TrackingOptionID	1	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	TrackingOption	Name	2	nvarchar	100	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TrackingOption	Status	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	TrackingOption	TrackingCategoryID	4	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	TrackingOptions	Options	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	User	UserID	1	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	User	EmailAddress	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	User	FirstName	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	User	LastName	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	User	UpdatedDateUTC	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	User	IsSubscriber	6	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	User	OrganisationRole	7	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Users	Users	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ValidationError	Message	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	stg	Account	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Account	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Account	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Account	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Accounts	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Accounts	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Accounts	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Accounts	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	AccountsPayable	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	AccountsPayable	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	AccountsPayable	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	AccountsPayable	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	AccountsReceivable	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	AccountsReceivable	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	AccountsReceivable	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	AccountsReceivable	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Actions	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Actions	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Actions	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Actions	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Address	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Address	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Address	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Address	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	AddressForOrganisation	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	AddressForOrganisation	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	AddressForOrganisation	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	AddressForOrganisation	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Allocation	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Allocation	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Allocation	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Allocation	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Allocations	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Allocations	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Allocations	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Allocations	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Attachment	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Attachment	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Attachment	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Attachment	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Attachments	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Attachments	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Attachments	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Attachments	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BalanceDetails	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BalanceDetails	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	BalanceDetails	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	BalanceDetails	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Balances	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Balances	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Balances	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Balances	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BankTransaction	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BankTransaction	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	BankTransaction	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	BankTransaction	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BankTransactions	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BankTransactions	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	BankTransactions	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	BankTransactions	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BankTransfer	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BankTransfer	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	BankTransfer	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	BankTransfer	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BankTransfers	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BankTransfers	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	BankTransfers	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	BankTransfers	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BatchPayment	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BatchPayment	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	BatchPayment	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	BatchPayment	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BatchPaymentDelete	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BatchPaymentDelete	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	BatchPaymentDelete	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	BatchPaymentDelete	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BatchPaymentDeleteByUrlParam	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BatchPaymentDeleteByUrlParam	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	BatchPaymentDeleteByUrlParam	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	BatchPaymentDeleteByUrlParam	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BatchPayments	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BatchPayments	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	BatchPayments	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	BatchPayments	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Bill	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Bill	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Bill	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Bill	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BrandingTheme	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BrandingTheme	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	BrandingTheme	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	BrandingTheme	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BrandingThemes	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BrandingThemes	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	BrandingThemes	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	BrandingThemes	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Budget	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Budget	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Budget	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Budget	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BudgetBalance	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BudgetBalance	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	BudgetBalance	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	BudgetBalance	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BudgetLine	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	BudgetLine	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	BudgetLine	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	BudgetLine	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Budgets	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Budgets	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Budgets	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Budgets	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	CISOrgSettings	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	CISOrgSettings	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	CISOrgSettings	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	CISOrgSettings	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	CISSettings	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	CISSettings	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	CISSettings	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	CISSettings	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Contact	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Contact	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Contact	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Contact	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ContactGroup	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ContactGroup	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	ContactGroup	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	ContactGroup	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ContactGroups	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ContactGroups	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	ContactGroups	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	ContactGroups	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ContactPerson	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ContactPerson	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	ContactPerson	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	ContactPerson	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Contacts	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Contacts	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Contacts	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Contacts	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ConversionBalances	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ConversionBalances	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	ConversionBalances	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	ConversionBalances	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ConversionDate	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ConversionDate	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	ConversionDate	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	ConversionDate	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	CreditNote	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	CreditNote	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	CreditNote	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	CreditNote	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	CreditNotes	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	CreditNotes	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	CreditNotes	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	CreditNotes	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Currencies	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Currencies	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Currencies	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Currencies	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Currency	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Currency	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Currency	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Currency	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Element	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Element	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Element	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Element	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Employee	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Employee	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Employee	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Employee	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Employees	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Employees	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Employees	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Employees	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Error	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Error	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Error	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Error	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ExpenseClaim	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ExpenseClaim	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	ExpenseClaim	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	ExpenseClaim	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ExpenseClaims	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ExpenseClaims	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	ExpenseClaims	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	ExpenseClaims	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ExternalLink	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ExternalLink	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	ExternalLink	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	ExternalLink	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	HistoryRecord	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	HistoryRecord	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	HistoryRecord	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	HistoryRecord	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	HistoryRecords	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	HistoryRecords	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	HistoryRecords	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	HistoryRecords	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ImportSummary	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ImportSummary	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	ImportSummary	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	ImportSummary	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ImportSummaryAccounts	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ImportSummaryAccounts	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	ImportSummaryAccounts	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	ImportSummaryAccounts	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ImportSummaryOrganisation	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ImportSummaryOrganisation	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	ImportSummaryOrganisation	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	ImportSummaryOrganisation	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Invoice	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
